datetime,powerConsumptionTotal_MW,fossilFree_%,renewable_%,isEstimated,estimationMethod
2024-03-28 09:00:00+00:00,24052,92,74,False,
2024-03-28 10:00:00+00:00,24373,92,75,False,
2024-03-28 11:00:00+00:00,24338,92,75,False,
2024-03-28 12:00:00+00:00,24646,93,75,False,
2024-03-28 13:00:00+00:00,24860,93,76,False,
2024-03-28 14:00:00+00:00,24018,93,76,False,
2024-03-28 15:00:00+00:00,23544,93,75,False,
2024-03-28 16:00:00+00:00,23639,92,74,False,
2024-03-28 17:00:00+00:00,24565,92,74,False,
2024-03-28 18:00:00+00:00,26012,92,75,False,
2024-03-28 19:00:00+00:00,27634,92,75,False,
2024-03-28 20:00:00+00:00,27784,92,74,False,
2024-03-28 21:00:00+00:00,26122,92,74,False,
2024-03-28 22:00:00+00:00,24199,92,73,False,
2024-03-28 23:00:00+00:00,22568,90,70,False,
2024-03-29 00:00:00+00:00,21030,89,69,False,
2024-03-29 01:00:00+00:00,19923,88,67,False,
2024-03-29 02:00:00+00:00,19152,87,66,False,
2024-03-29 03:00:00+00:00,18796,88,66,False,
2024-03-29 04:00:00+00:00,18852,88,65,False,
2024-03-29 05:00:00+00:00,19134,87,65,False,
2024-03-29 06:00:00+00:00,19208,87,64,False,
2024-03-29 07:00:00+00:00,19649,86,65,False,
2024-03-29 08:00:00+00:00,20916,88,67,False,
2024-03-29 09:00:00+00:00,22059,89,69,False,
2024-03-29 10:00:00+00:00,22701,91,71,False,
2024-03-29 11:00:00+00:00,22915,92,73,False,
2024-03-29 12:00:00+00:00,23104,92,74,False,
2024-03-29 13:00:00+00:00,23329,92,74,False,
2024-03-29 14:00:00+00:00,22512,92,74,False,
2024-03-29 15:00:00+00:00,21824,92,74,False,
2024-03-29 16:00:00+00:00,21687,90,72,False,
2024-03-29 17:00:00+00:00,22476,89,68,False,
2024-03-29 18:00:00+00:00,24009,86,66,False,
2024-03-29 19:00:00+00:00,25871,85,67,False,
2024-03-29 20:00:00+00:00,26352,86,68,False,
2024-03-29 21:00:00+00:00,25212,85,66,False,
2024-03-29 22:00:00+00:00,23558,85,65,False,
2024-03-29 23:00:00+00:00,22013,85,63,False,
2024-03-30 00:00:00+00:00,20608,85,62,False,
2024-03-30 01:00:00+00:00,19499,84,60,False,
2024-03-30 02:00:00+00:00,18734,83,59,False,
2024-03-30 03:00:00+00:00,18374,83,59,False,
2024-03-30 04:00:00+00:00,18559,83,59,False,
2024-03-30 05:00:00+00:00,19116,83,60,False,
2024-03-30 06:00:00+00:00,19511,84,61,False,
2024-03-30 07:00:00+00:00,20108,86,64,False,
2024-03-30 08:00:00+00:00,21444,88,68,False,
2024-03-30 09:00:00+00:00,22643,90,71,False,
2024-03-30 10:00:00+00:00,23126,92,73,False,
2024-03-30 11:00:00+00:00,23401,92,74,False,
2024-03-30 12:00:00+00:00,23962,92,74,False,
2024-03-30 13:00:00+00:00,24283,92,74,False,
2024-03-30 14:00:00+00:00,23580,92,73,False,
2024-03-30 15:00:00+00:00,23167,91,73,False,
2024-03-30 16:00:00+00:00,23305,90,70,False,
2024-03-30 17:00:00+00:00,23953,86,67,False,
2024-03-30 18:00:00+00:00,25193,84,67,False,
2024-03-30 19:00:00+00:00,27026,85,69,False,
2024-03-30 20:00:00+00:00,27310,86,70,False,
2024-03-30 21:00:00+00:00,25894,87,70,False,
2024-03-30 22:00:00+00:00,23796,86,70,False,
2024-03-30 23:00:00+00:00,22044,86,68,False,
2024-03-31 00:00:00+00:00,20315,85,66,False,
2024-03-31 01:00:00+00:00,19104,85,66,False,
2024-03-31 02:00:00+00:00,18362,85,65,False,
2024-03-31 03:00:00+00:00,18077,83,63,False,
2024-03-31 04:00:00+00:00,18431,81,61,False,
2024-03-31 05:00:00+00:00,18926,82,61,False,
2024-03-31 06:00:00+00:00,19036,83,61,False,
2024-03-31 07:00:00+00:00,20026,85,64,False,
2024-03-31 08:00:00+00:00,21502,89,69,False,
2024-03-31 09:00:00+00:00,22767,91,73,False,
2024-03-31 10:00:00+00:00,23760,91,74,False,
2024-03-31 11:00:00+00:00,24141,92,76,False,
2024-03-31 12:00:00+00:00,24226,92,76,False,
2024-03-31 13:00:00+00:00,23367,92,76,False,
2024-03-31 14:00:00+00:00,22426,93,76,False,
2024-03-31 15:00:00+00:00,22206,92,76,False,
2024-03-31 16:00:00+00:00,22372,92,75,False,
2024-03-31 17:00:00+00:00,23126,91,74,False,
2024-03-31 18:00:00+00:00,25160,88,72,False,
2024-03-31 19:00:00+00:00,27494,88,73,False,
2024-03-31 20:00:00+00:00,26869,90,74,False,
2024-03-31 21:00:00+00:00,24508,89,73,False,
2024-03-31 22:00:00+00:00,22161,88,71,False,
2024-03-31 23:00:00+00:00,20297,88,69,False,
2024-04-01 00:00:00+00:00,19125,87,68,False,
2024-04-01 01:00:00+00:00,18473,87,67,False,
2024-04-01 02:00:00+00:00,18305,86,66,False,
2024-04-01 03:00:00+00:00,18468,87,67,False,
2024-04-01 04:00:00+00:00,19800,87,68,False,
2024-04-01 05:00:00+00:00,22269,89,71,False,
2024-04-01 06:00:00+00:00,24015,90,73,False,
2024-04-01 07:00:00+00:00,24715,91,75,False,
2024-04-01 08:00:00+00:00,24914,92,76,False,
2024-04-01 09:00:00+00:00,24410,92,76,False,
2024-04-01 10:00:00+00:00,23980,92,76,False,
2024-04-01 11:00:00+00:00,23640,92,76,False,
2024-04-01 12:00:00+00:00,23667,92,77,False,
2024-04-01 13:00:00+00:00,23039,92,76,False,
2024-04-01 14:00:00+00:00,22304,92,76,False,
2024-04-01 15:00:00+00:00,22271,92,75,False,
2024-04-01 16:00:00+00:00,22968,91,75,False,
2024-04-01 17:00:00+00:00,24652,87,71,False,
2024-04-01 18:00:00+00:00,27275,83,68,False,
2024-04-01 19:00:00+00:00,30199,84,69,False,
2024-04-01 20:00:00+00:00,28875,84,69,False,
2024-04-01 21:00:00+00:00,26247,86,70,False,
2024-04-01 22:00:00+00:00,23968,88,71,False,
2024-04-01 23:00:00+00:00,22236,89,71,False,
2024-04-02 00:00:00+00:00,21100,88,69,False,
2024-04-02 01:00:00+00:00,20550,87,68,False,
2024-04-02 02:00:00+00:00,20378,88,68,False,
2024-04-02 03:00:00+00:00,20938,86,67,False,
2024-04-02 04:00:00+00:00,23118,84,66,False,
2024-04-02 05:00:00+00:00,26979,82,66,False,
2024-04-02 06:00:00+00:00,29556,81,67,False,
2024-04-02 07:00:00+00:00,30028,84,69,False,
2024-04-02 08:00:00+00:00,29611,88,74,False,
2024-04-02 09:00:00+00:00,29036,92,77,False,
2024-04-02 10:00:00+00:00,28604,93,79,False,
2024-04-02 11:00:00+00:00,28107,93,78,False,
2024-04-02 12:00:00+00:00,27818,93,77,False,
2024-04-02 13:00:00+00:00,27228,93,75,False,
2024-04-02 14:00:00+00:00,26981,93,76,False,
2024-04-02 15:00:00+00:00,27479,92,77,False,
2024-04-02 16:00:00+00:00,27864,91,76,False,
2024-04-02 17:00:00+00:00,28668,86,71,False,
2024-04-02 18:00:00+00:00,30728,81,67,False,
2024-04-02 19:00:00+00:00,32821,81,68,False,
2024-04-02 20:00:00+00:00,30795,82,68,False,
2024-04-02 21:00:00+00:00,27900,84,69,False,
2024-04-02 22:00:00+00:00,25598,87,70,False,
2024-04-02 23:00:00+00:00,23806,88,70,False,
2024-04-03 00:00:00+00:00,22460,88,70,False,
2024-04-03 01:00:00+00:00,21744,88,69,False,
2024-04-03 02:00:00+00:00,21464,88,69,False,
2024-04-03 03:00:00+00:00,21883,87,69,False,
2024-04-03 04:00:00+00:00,24032,85,68,False,
2024-04-03 05:00:00+00:00,27687,83,67,False,
2024-04-03 06:00:00+00:00,29994,82,68,False,
2024-04-03 07:00:00+00:00,30159,85,70,False,
2024-04-03 08:00:00+00:00,29476,90,75,False,
2024-04-03 09:00:00+00:00,28366,92,78,False,
2024-04-03 10:00:00+00:00,27793,93,78,False,
2024-04-03 11:00:00+00:00,27664,93,78,False,
2024-04-03 12:00:00+00:00,27228,93,78,False,
2024-04-03 13:00:00+00:00,26240,93,77,False,
2024-04-03 14:00:00+00:00,25444,93,76,False,
2024-04-03 15:00:00+00:00,25593,93,76,False,
2024-04-03 16:00:00+00:00,26276,91,75,False,
2024-04-03 17:00:00+00:00,27297,83,67,False,
2024-04-03 18:00:00+00:00,29533,79,62,False,
2024-04-03 19:00:00+00:00,31901,79,62,False,
2024-04-03 20:00:00+00:00,29993,80,62,False,
2024-04-03 21:00:00+00:00,27087,81,64,False,
2024-04-03 22:00:00+00:00,24831,85,65,False,
2024-04-03 23:00:00+00:00,23359,86,64,False,
2024-04-04 00:00:00+00:00,22360,86,65,False,
2024-04-04 01:00:00+00:00,21852,86,65,False,
2024-04-04 02:00:00+00:00,21651,85,63,False,
2024-04-04 03:00:00+00:00,22170,85,64,False,
2024-04-04 04:00:00+00:00,24116,84,63,False,
2024-04-04 05:00:00+00:00,27372,81,61,False,
2024-04-04 06:00:00+00:00,29354,82,63,False,
2024-04-04 07:00:00+00:00,29388,85,67,False,
2024-04-04 08:00:00+00:00,28470,90,72,False,
2024-04-04 09:00:00+00:00,27337,92,75,False,
2024-04-04 10:00:00+00:00,26550,92,75,False,
2024-04-04 11:00:00+00:00,26111,92,74,False,
2024-04-04 12:00:00+00:00,25717,92,73,False,
2024-04-04 13:00:00+00:00,25179,92,74,False,
2024-04-04 14:00:00+00:00,25077,91,73,False,
2024-04-04 15:00:00+00:00,25641,91,74,False,
2024-04-04 16:00:00+00:00,26148,90,72,False,
2024-04-04 17:00:00+00:00,27362,84,66,False,
2024-04-04 18:00:00+00:00,29400,81,65,False,
2024-04-04 19:00:00+00:00,31561,82,67,False,
2024-04-04 20:00:00+00:00,29634,84,67,False,
2024-04-04 21:00:00+00:00,26850,86,68,False,
2024-04-04 22:00:00+00:00,24759,88,69,False,
2024-04-04 23:00:00+00:00,23247,88,68,False,
2024-04-05 00:00:00+00:00,22027,88,67,False,
2024-04-05 01:00:00+00:00,21372,88,66,False,
2024-04-05 02:00:00+00:00,21278,88,66,False,
2024-04-05 03:00:00+00:00,21723,88,66,False,
2024-04-05 04:00:00+00:00,23736,88,68,False,
2024-04-05 05:00:00+00:00,27018,86,67,False,
2024-04-05 06:00:00+00:00,29011,86,68,False,
2024-04-05 07:00:00+00:00,29164,88,71,False,
2024-04-05 08:00:00+00:00,28816,91,75,False,
2024-04-05 09:00:00+00:00,27928,92,76,False,
2024-04-05 10:00:00+00:00,27345,93,76,False,
2024-04-05 11:00:00+00:00,26630,92,76,False,
2024-04-05 12:00:00+00:00,26101,93,76,False,
2024-04-05 13:00:00+00:00,25130,93,76,False,
2024-04-05 14:00:00+00:00,24568,93,76,False,
2024-04-05 15:00:00+00:00,24674,93,75,False,
2024-04-05 16:00:00+00:00,25531,92,75,False,
2024-04-05 17:00:00+00:00,26587,91,73,False,
2024-04-05 18:00:00+00:00,28056,88,71,False,
2024-04-05 19:00:00+00:00,29687,88,72,False,
2024-04-05 20:00:00+00:00,28008,90,73,False,
2024-04-05 21:00:00+00:00,25914,91,73,False,
2024-04-05 22:00:00+00:00,24347,91,72,False,
2024-04-05 23:00:00+00:00,22828,91,70,False,
2024-04-06 00:00:00+00:00,21595,90,69,False,
2024-04-06 01:00:00+00:00,20712,89,65,False,
2024-04-06 02:00:00+00:00,20336,89,62,False,
2024-04-06 03:00:00+00:00,20202,89,60,False,
2024-04-06 04:00:00+00:00,20461,89,61,False,
2024-04-06 05:00:00+00:00,21517,89,64,False,
2024-04-06 06:00:00+00:00,22375,90,67,False,
2024-04-06 07:00:00+00:00,23579,91,67,False,
2024-04-06 08:00:00+00:00,24590,92,72,False,
2024-04-06 09:00:00+00:00,24515,92,71,False,
2024-04-06 10:00:00+00:00,24288,92,70,False,
2024-04-06 11:00:00+00:00,24206,92,70,False,
2024-04-06 12:00:00+00:00,23928,93,71,False,
2024-04-06 13:00:00+00:00,23047,92,70,False,
2024-04-06 14:00:00+00:00,22445,92,68,False,
2024-04-06 15:00:00+00:00,22253,92,71,False,
2024-04-06 16:00:00+00:00,22763,91,71,False,
2024-04-06 17:00:00+00:00,23756,88,68,False,
2024-04-06 18:00:00+00:00,25270,87,68,False,
2024-04-06 19:00:00+00:00,26973,87,70,False,
2024-04-06 20:00:00+00:00,25954,87,69,False,
2024-04-06 21:00:00+00:00,24077,86,67,False,
2024-04-06 22:00:00+00:00,22527,87,66,False,
2024-04-06 23:00:00+00:00,21164,87,65,False,
2024-04-07 00:00:00+00:00,20034,86,62,False,
2024-04-07 01:00:00+00:00,19200,85,59,False,
2024-04-07 02:00:00+00:00,18676,85,56,False,
2024-04-07 03:00:00+00:00,18580,84,55,False,
2024-04-07 04:00:00+00:00,18854,84,55,False,
2024-04-07 05:00:00+00:00,19444,84,56,False,
2024-04-07 06:00:00+00:00,19683,84,58,False,
2024-04-07 07:00:00+00:00,20816,85,62,False,
2024-04-07 08:00:00+00:00,22025,87,64,False,
2024-04-07 09:00:00+00:00,22446,89,66,False,
2024-04-07 10:00:00+00:00,22650,90,70,False,
2024-04-07 11:00:00+00:00,22476,91,70,False,
2024-04-07 12:00:00+00:00,22440,90,70,False,
2024-04-07 13:00:00+00:00,20994,90,70,False,
2024-04-07 14:00:00+00:00,20264,90,69,False,
2024-04-07 15:00:00+00:00,20521,89,71,False,
2024-04-07 16:00:00+00:00,21336,88,71,False,
2024-04-07 17:00:00+00:00,22656,84,67,False,
2024-04-07 18:00:00+00:00,24586,81,65,False,
2024-04-07 19:00:00+00:00,26863,82,66,False,
2024-04-07 20:00:00+00:00,26108,84,67,False,
2024-04-07 21:00:00+00:00,24248,85,69,False,
2024-04-07 22:00:00+00:00,22631,86,69,False,
2024-04-07 23:00:00+00:00,21203,87,69,False,
2024-04-08 00:00:00+00:00,20291,87,68,False,
2024-04-08 01:00:00+00:00,19752,87,67,False,
2024-04-08 02:00:00+00:00,19618,87,67,False,
2024-04-08 03:00:00+00:00,20100,87,68,False,
2024-04-08 04:00:00+00:00,22297,87,69,False,
2024-04-08 05:00:00+00:00,25747,85,69,False,
2024-04-08 06:00:00+00:00,27619,86,71,False,
2024-04-08 07:00:00+00:00,27957,86,71,False,
2024-04-08 08:00:00+00:00,27852,89,75,False,
2024-04-08 09:00:00+00:00,26865,90,76,False,
2024-04-08 10:00:00+00:00,26614,90,75,False,
2024-04-08 11:00:00+00:00,26588,90,76,False,
2024-04-08 12:00:00+00:00,26334,91,75,False,
2024-04-08 13:00:00+00:00,25722,91,76,False,
2024-04-08 14:00:00+00:00,25676,91,77,False,
2024-04-08 15:00:00+00:00,25619,91,77,False,
2024-04-08 16:00:00+00:00,26059,91,76,False,
2024-04-08 17:00:00+00:00,27072,88,73,False,
2024-04-08 18:00:00+00:00,28826,85,71,False,
2024-04-08 19:00:00+00:00,30553,85,72,False,
2024-04-08 20:00:00+00:00,28470,86,72,False,
2024-04-08 21:00:00+00:00,25659,87,72,False,
2024-04-08 22:00:00+00:00,23626,89,70,False,
2024-04-08 23:00:00+00:00,22247,89,67,False,
2024-04-09 00:00:00+00:00,21347,88,68,False,
2024-04-09 01:00:00+00:00,20802,88,67,False,
2024-04-09 02:00:00+00:00,20611,88,64,False,
2024-04-09 03:00:00+00:00,21132,87,67,False,
2024-04-09 04:00:00+00:00,23053,88,66,False,
2024-04-09 05:00:00+00:00,26646,87,69,False,
2024-04-09 06:00:00+00:00,28650,87,72,False,
2024-04-09 07:00:00+00:00,28586,89,75,False,
2024-04-09 08:00:00+00:00,27622,91,76,False,
2024-04-09 09:00:00+00:00,27090,92,79,False,
2024-04-09 10:00:00+00:00,26602,91,78,False,
2024-04-09 11:00:00+00:00,26527,91,77,False,
2024-04-09 12:00:00+00:00,25791,91,77,False,
2024-04-09 13:00:00+00:00,25084,90,76,False,
2024-04-09 14:00:00+00:00,24488,91,76,False,
2024-04-09 15:00:00+00:00,24720,90,75,False,
2024-04-09 16:00:00+00:00,25299,88,74,False,
2024-04-09 17:00:00+00:00,26665,82,68,False,
2024-04-09 18:00:00+00:00,29004,79,65,False,
2024-04-09 19:00:00+00:00,31045,79,64,False,
2024-04-09 20:00:00+00:00,28966,79,64,False,
2024-04-09 21:00:00+00:00,26208,80,65,False,
2024-04-09 22:00:00+00:00,24333,82,66,False,
2024-04-09 23:00:00+00:00,22999,84,67,False,
2024-04-10 00:00:00+00:00,21940,83,66,False,
2024-04-10 01:00:00+00:00,21453,83,65,False,
2024-04-10 02:00:00+00:00,21299,83,65,False,
2024-04-10 03:00:00+00:00,21697,83,65,False,
2024-04-10 04:00:00+00:00,23735,81,64,False,
2024-04-10 05:00:00+00:00,27436,79,64,False,
2024-04-10 06:00:00+00:00,29417,79,66,False,
2024-04-10 07:00:00+00:00,29125,84,70,False,
2024-04-10 08:00:00+00:00,28025,88,75,False,
2024-04-10 09:00:00+00:00,26840,91,77,False,
2024-04-10 10:00:00+00:00,25992,91,77,False,
2024-04-10 11:00:00+00:00,25782,91,77,False,
2024-04-10 12:00:00+00:00,25268,91,76,False,
2024-04-10 13:00:00+00:00,24558,91,77,False,
2024-04-10 14:00:00+00:00,24189,90,76,False,
2024-04-10 15:00:00+00:00,24379,90,76,False,
2024-04-10 16:00:00+00:00,25071,89,75,False,
2024-04-10 17:00:00+00:00,26357,84,70,False,
2024-04-10 18:00:00+00:00,28412,80,66,False,
2024-04-10 19:00:00+00:00,30678,81,67,False,
2024-04-10 20:00:00+00:00,28666,81,67,False,
2024-04-10 21:00:00+00:00,25876,81,66,False,
2024-04-10 22:00:00+00:00,23894,85,68,False,
2024-04-10 23:00:00+00:00,22542,87,70,False,
2024-04-11 00:00:00+00:00,21516,87,69,False,
2024-04-11 01:00:00+00:00,21090,86,68,False,
2024-04-11 02:00:00+00:00,20897,86,66,False,
2024-04-11 03:00:00+00:00,21244,86,67,False,
2024-04-11 04:00:00+00:00,23240,83,66,False,
2024-04-11 05:00:00+00:00,26658,82,67,False,
2024-04-11 06:00:00+00:00,28639,83,68,False,
2024-04-11 07:00:00+00:00,28692,85,71,False,
2024-04-11 08:00:00+00:00,27670,89,75,False,
2024-04-11 09:00:00+00:00,26574,90,77,False,
2024-04-11 10:00:00+00:00,26033,91,77,False,
2024-04-11 11:00:00+00:00,25754,92,78,False,
2024-04-11 12:00:00+00:00,25218,92,78,False,
2024-04-11 13:00:00+00:00,24724,92,77,False,
2024-04-11 14:00:00+00:00,24359,92,77,False,
2024-04-11 15:00:00+00:00,24775,91,77,False,
2024-04-11 16:00:00+00:00,25444,87,73,False,
2024-04-11 17:00:00+00:00,26852,81,67,False,
2024-04-11 18:00:00+00:00,28477,79,64,False,
2024-04-11 19:00:00+00:00,30430,79,63,False,
2024-04-11 20:00:00+00:00,28604,78,63,False,
2024-04-11 21:00:00+00:00,26210,79,63,False,
2024-04-11 22:00:00+00:00,24382,83,66,False,
2024-04-11 23:00:00+00:00,23189,85,68,False,
2024-04-12 00:00:00+00:00,22239,85,67,False,
2024-04-12 01:00:00+00:00,21695,85,66,False,
2024-04-12 02:00:00+00:00,21535,85,66,False,
2024-04-12 03:00:00+00:00,21919,83,65,False,
2024-04-12 04:00:00+00:00,23874,79,62,False,
2024-04-12 05:00:00+00:00,27112,78,60,False,
2024-04-12 06:00:00+00:00,28709,77,62,False,
2024-04-12 07:00:00+00:00,28667,81,67,False,
2024-04-12 08:00:00+00:00,27822,84,70,False,
2024-04-12 09:00:00+00:00,26872,88,74,False,
2024-04-12 10:00:00+00:00,26291,90,76,False,
2024-04-12 11:00:00+00:00,25960,91,74,False,
2024-04-12 12:00:00+00:00,25204,92,73,False,
2024-04-12 13:00:00+00:00,24506,92,72,False,
2024-04-12 14:00:00+00:00,24346,91,75,False,
2024-04-12 15:00:00+00:00,24903,90,76,False,
2024-04-12 16:00:00+00:00,25199,87,73,False,
2024-04-12 17:00:00+00:00,26333,81,66,False,
2024-04-12 18:00:00+00:00,27284,78,59,False,
2024-04-12 19:00:00+00:00,29008,79,57,False,
2024-04-12 20:00:00+00:00,27465,79,58,False,
2024-04-12 21:00:00+00:00,25088,78,58,False,
2024-04-12 22:00:00+00:00,23867,79,60,False,
2024-04-12 23:00:00+00:00,22643,80,60,False,
2024-04-13 00:00:00+00:00,21576,81,61,False,
2024-04-13 01:00:00+00:00,20889,81,59,False,
2024-04-13 02:00:00+00:00,20538,80,57,False,
2024-04-13 03:00:00+00:00,20335,80,56,False,
2024-04-13 04:00:00+00:00,20654,80,57,False,
2024-04-13 05:00:00+00:00,21541,80,57,False,
2024-04-13 06:00:00+00:00,22294,78,59,False,
2024-04-13 07:00:00+00:00,23403,84,66,False,
2024-04-13 08:00:00+00:00,23693,90,73,False,
2024-04-13 09:00:00+00:00,23031,92,72,False,
2024-04-13 10:00:00+00:00,22484,92,71,False,
2024-04-13 11:00:00+00:00,22382,92,70,False,
2024-04-13 12:00:00+00:00,22071,92,70,False,
2024-04-13 13:00:00+00:00,20966,92,70,False,
2024-04-13 14:00:00+00:00,20323,92,70,False,
2024-04-13 15:00:00+00:00,20694,92,74,False,
2024-04-13 16:00:00+00:00,21793,91,74,False,
2024-04-13 17:00:00+00:00,23362,85,67,False,
2024-04-13 18:00:00+00:00,24154,81,60,False,
2024-04-13 19:00:00+00:00,25952,81,58,False,
2024-04-13 20:00:00+00:00,25263,82,58,False,
2024-04-13 21:00:00+00:00,23354,80,56,False,
2024-04-13 22:00:00+00:00,21956,82,55,False,
2024-04-13 23:00:00+00:00,20599,83,53,False,
2024-04-14 00:00:00+00:00,19545,82,52,False,
2024-04-14 01:00:00+00:00,18896,82,50,False,
2024-04-14 02:00:00+00:00,18485,81,51,False,
2024-04-14 03:00:00+00:00,18521,81,53,False,
2024-04-14 04:00:00+00:00,18820,82,56,False,
2024-04-14 05:00:00+00:00,19264,82,57,False,
2024-04-14 06:00:00+00:00,19399,83,58,False,
2024-04-14 07:00:00+00:00,20144,86,63,False,
2024-04-14 08:00:00+00:00,20719,90,67,False,
2024-04-14 09:00:00+00:00,20514,91,67,False,
2024-04-14 10:00:00+00:00,20202,92,67,False,
2024-04-14 11:00:00+00:00,20293,92,68,False,
2024-04-14 12:00:00+00:00,20472,92,68,False,
2024-04-14 13:00:00+00:00,19416,92,68,False,
2024-04-14 14:00:00+00:00,18823,91,67,False,
2024-04-14 15:00:00+00:00,19137,91,69,False,
2024-04-14 16:00:00+00:00,20282,89,69,False,
2024-04-14 17:00:00+00:00,21760,85,64,False,
2024-04-14 18:00:00+00:00,23680,82,61,False,
2024-04-14 19:00:00+00:00,26246,84,62,False,
2024-04-14 20:00:00+00:00,25834,86,64,False,
2024-04-14 21:00:00+00:00,23734,86,65,False,
2024-04-14 22:00:00+00:00,22091,85,63,False,
2024-04-14 23:00:00+00:00,20948,84,61,False,
2024-04-15 00:00:00+00:00,20058,84,57,False,
2024-04-15 01:00:00+00:00,19631,83,54,False,
2024-04-15 02:00:00+00:00,19508,83,53,False,
2024-04-15 03:00:00+00:00,20055,83,55,False,
2024-04-15 04:00:00+00:00,22327,84,56,False,
2024-04-15 05:00:00+00:00,25646,84,62,False,
2024-04-15 06:00:00+00:00,27412,84,66,False,
2024-04-15 07:00:00+00:00,27588,86,68,False,
2024-04-15 08:00:00+00:00,27123,91,74,False,
2024-04-15 09:00:00+00:00,26565,93,76,False,
2024-04-15 10:00:00+00:00,26246,92,76,False,
2024-04-15 11:00:00+00:00,26425,93,77,False,
2024-04-15 12:00:00+00:00,25913,93,77,False,
2024-04-15 13:00:00+00:00,25129,93,76,False,
2024-04-15 14:00:00+00:00,24498,92,74,False,
2024-04-15 15:00:00+00:00,25143,92,75,False,
2024-04-15 16:00:00+00:00,25711,91,73,False,
2024-04-15 17:00:00+00:00,26889,86,69,False,
2024-04-15 18:00:00+00:00,28498,83,66,False,
2024-04-15 19:00:00+00:00,30448,83,65,False,
2024-04-15 20:00:00+00:00,28516,83,64,False,
2024-04-15 21:00:00+00:00,25735,85,65,False,
2024-04-15 22:00:00+00:00,23841,86,62,False,
2024-04-15 23:00:00+00:00,22792,86,59,False,
2024-04-16 00:00:00+00:00,21757,84,56,False,
2024-04-16 01:00:00+00:00,21309,84,58,False,
2024-04-16 02:00:00+00:00,21070,84,56,False,
2024-04-16 03:00:00+00:00,21485,84,56,False,
2024-04-16 04:00:00+00:00,23446,84,59,False,
2024-04-16 05:00:00+00:00,26545,84,65,False,
2024-04-16 06:00:00+00:00,28080,85,67,False,
2024-04-16 07:00:00+00:00,27978,87,70,False,
2024-04-16 08:00:00+00:00,27374,91,75,False,
2024-04-16 09:00:00+00:00,26816,92,76,False,
2024-04-16 10:00:00+00:00,26427,92,76,False,
2024-04-16 11:00:00+00:00,26385,92,76,False,
2024-04-16 12:00:00+00:00,26053,92,76,False,
2024-04-16 13:00:00+00:00,25386,92,76,False,
2024-04-16 14:00:00+00:00,24963,92,76,False,
2024-04-16 15:00:00+00:00,25274,92,76,False,
2024-04-16 16:00:00+00:00,25965,90,75,False,
2024-04-16 17:00:00+00:00,27256,86,70,False,
2024-04-16 18:00:00+00:00,28877,84,68,False,
2024-04-16 19:00:00+00:00,30694,85,70,False,
2024-04-16 20:00:00+00:00,28480,86,69,False,
2024-04-16 21:00:00+00:00,25678,85,67,False,
2024-04-16 22:00:00+00:00,23930,88,69,False,
2024-04-16 23:00:00+00:00,22778,88,68,False,
2024-04-17 00:00:00+00:00,21935,88,67,False,
2024-04-17 01:00:00+00:00,21435,88,67,False,
2024-04-17 02:00:00+00:00,21270,88,67,False,
2024-04-17 03:00:00+00:00,21559,88,67,False,
2024-04-17 04:00:00+00:00,23399,86,67,False,
2024-04-17 05:00:00+00:00,26507,86,68,False,
2024-04-17 06:00:00+00:00,27979,87,70,False,
2024-04-17 07:00:00+00:00,27932,88,71,False,
2024-04-17 08:00:00+00:00,26965,91,75,False,
2024-04-17 09:00:00+00:00,26206,91,75,False,
